status,config_key,units,dropout,l2,learning_rate,batch_size,batch_norm,epochs_run,best_epoch,training_seconds,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,error,source,optimizer,activation,model_key
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.3, ""l2"": 0.0001, ""learning_rate"": 0.001, ""units"": [256, 128, 64]}",256-128-64,0.3,0.0001,0.001,256,False,63,55,74.16480519995093,0.8608328940432262,0.8249192838274142,0.7952744765138653,0.8098256735340729,0.9371689979104014,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.001|dropout=0.3|l2=0.0001|batch=256|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.001, ""optimizer"": ""Nadam"", ""units"": [512, 256, 128]}",512-256-128,0.3,1e-05,0.001,512,False,46,34,69.65024700015783,0.8562467053241961,0.8012491325468425,0.8167798528579513,0.8089399565613395,0.9371059832910098,,Focused Search,Nadam,relu,512-256-128|Nadam|lr=0.001|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""l2"": 0.0001, ""learning_rate"": 0.001, ""units"": [256, 128, 64]}",256-128-64,0.3,0.0001,0.001,128,True,62,54,148.6504212000873,0.8565629942013706,0.800997091815538,0.8183361629881154,0.8095737980264539,0.9370617862800876,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.001|dropout=0.3|l2=0.0001|batch=128|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""l2"": 0.0, ""learning_rate"": 0.001, ""units"": [256, 128, 64]}",256-128-64,0.2,0.0,0.001,128,False,39,31,77.09708380000666,0.8579335793357934,0.815740072202166,0.7992359932088285,0.8074037018509255,0.9370447101622312,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.001|dropout=0.2|l2=0.0|batch=128|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.001, ""optimizer"": ""Adam"", ""units"": [512, 256, 128]}",512-256-128,0.3,1e-05,0.001,512,False,47,35,70.83676559990272,0.8570901423299947,0.8058402358556788,0.812110922467459,0.8089634275244874,0.9370444902470344,,Focused Search,Adam,relu,512-256-128|Adam|lr=0.001|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.001, ""optimizer"": ""AdamW"", ""units"": [512, 256, 128]}",512-256-128,0.3,1e-05,0.001,512,False,47,35,71.08179750014096,0.8570901423299947,0.8058402358556788,0.812110922467459,0.8089634275244874,0.9370444902470344,,Focused Search,AdamW,relu,512-256-128|AdamW|lr=0.001|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.001, ""optimizer"": ""RMSprop"", ""units"": [384, 192, 96]}",384-192-96,0.3,1e-05,0.001,512,False,80,68,93.41755330003798,0.8586188719030048,0.8192139737991266,0.7962648556876061,0.8075764098148945,0.9370393311553884,,Focused Search,RMSprop,relu,384-192-96|RMSprop|lr=0.001|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""optimizer"": ""Nadam"", ""units"": [384, 192, 96]}",384-192-96,0.3,1e-05,0.0005,512,False,78,66,93.26531050004996,0.8608856088560886,0.8307692307692308,0.7869269949066214,0.8082540143863983,0.9370187245070736,,Focused Search,Nadam,relu,384-192-96|Nadam|lr=0.0005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.001, ""optimizer"": ""Nadam"", ""units"": [384, 192, 96]}",384-192-96,0.3,1e-05,0.001,512,False,56,44,70.01657380000688,0.8616236162361623,0.8221899927483683,0.8020656479909452,0.8120031511852753,0.9370136545702372,,Focused Search,Nadam,relu,384-192-96|Nadam|lr=0.001|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.4, ""l2"": 0.0001, ""learning_rate"": 0.0005, ""units"": [256, 128, 64]}",256-128-64,0.4,0.0001,0.0005,128,True,80,79,189.06605020002465,0.855983131259884,0.8069082672706682,0.8064516129032258,0.806679875459949,0.9370102310255504,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.0005|dropout=0.4|l2=0.0001|batch=128|bn=True
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""optimizer"": ""AdamW"", ""units"": [256, 128, 64]}",256-128-64,0.3,1e-05,0.0005,512,False,115,103,116.81106840004212,0.8580917237743806,0.8245327795906259,0.7865025466893039,0.8050687907313541,0.9369952530175456,,Focused Search,AdamW,relu,256-128-64|AdamW|lr=0.0005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""optimizer"": ""Adam"", ""units"": [256, 128, 64]}",256-128-64,0.3,1e-05,0.0005,512,False,115,103,112.9980240999721,0.8580917237743806,0.8245327795906259,0.7865025466893039,0.8050687907313541,0.9369952530175456,,Focused Search,Adam,relu,256-128-64|Adam|lr=0.0005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""optimizer"": ""Nadam"", ""units"": [256, 128, 64]}",256-128-64,0.3,1e-05,0.0005,512,False,120,108,117.30518060014585,0.8593568792830786,0.8272835465635228,0.7867855121675156,0.8065264684554024,0.936994153441561,,Focused Search,Nadam,relu,256-128-64|Nadam|lr=0.0005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.2, ""l2"": 1e-05, ""learning_rate"": 0.001, ""units"": [256, 128, 64]}",256-128-64,0.2,1e-05,0.001,512,False,47,39,43.76996669988148,0.8596204533473906,0.8238494339067784,0.7927277872099604,0.8079890403057178,0.9369482981511812,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.001|dropout=0.2|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.4, ""l2"": 1e-05, ""learning_rate"": 0.001, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.4,1e-05,0.001,256,False,80,76,101.10565869999118,0.8596204533473906,0.8079988812753461,0.8174872665534805,0.812715380828469,0.9369447022405292,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.001|dropout=0.4|l2=1e-05|batch=256|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 512, ""dropout"": 0.2, ""l2"": 0.0005, ""learning_rate"": 0.001, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.2,0.0005,0.001,512,True,56,48,71.41701450012624,0.8569847127042699,0.7975133214920072,0.8258347481607244,0.8114269826927087,0.9369242263526022,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.001|dropout=0.2|l2=0.0005|batch=512|bn=True
ok,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.4, ""l2"": 0.0005, ""learning_rate"": 0.00025, ""units"": [256, 128, 64]}",256-128-64,0.4,0.0005,0.00025,128,True,74,66,180.2665303000249,0.8564575645756457,0.8092526690391459,0.8043293718166383,0.8067835095437451,0.9368940979706272,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.00025|dropout=0.4|l2=0.0005|batch=128|bn=True
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""optimizer"": ""RMSprop"", ""units"": [512, 256, 128]}",512-256-128,0.3,1e-05,0.0005,512,False,77,65,109.34364809980616,0.8581971534001054,0.8137002006305531,0.8033389926428975,0.8084864018225829,0.9368929092398331,,Focused Search,RMSprop,relu,512-256-128|RMSprop|lr=0.0005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.2, ""l2"": 0.0001, ""learning_rate"": 0.001, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.2,0.0001,0.001,256,False,48,40,62.87016310007312,0.8559304164470216,0.8042105263157895,0.8106960950764007,0.8074402874656521,0.936878400780492,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.001|dropout=0.2|l2=0.0001|batch=256|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.1, ""l2"": 0.0001, ""learning_rate"": 0.001, ""units"": [256, 128, 64]}",256-128-64,0.1,0.0001,0.001,512,False,47,39,39.0562919001095,0.8581971534001054,0.8159642032332564,0.7998019241652519,0.8078022292083452,0.9368709236637978,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.001|dropout=0.1|l2=0.0001|batch=512|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 256, ""dropout"": 0.4, ""l2"": 0.0001, ""learning_rate"": 0.0005, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.4,0.0001,0.0005,256,True,80,72,134.61022810009308,0.8557722720084344,0.7972008781558727,0.822014714204867,0.8094176650877681,0.9368408784929784,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.0005|dropout=0.4|l2=0.0001|batch=256|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.3, ""l2"": 0.0, ""learning_rate"": 0.001, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.3,0.0,0.001,256,False,48,40,74.6919592001941,0.8602530311017396,0.8128630117580394,0.8118279569892473,0.8123451546683655,0.936835190416129,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.001|dropout=0.3|l2=0.0|batch=256|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""optimizer"": ""Nadam"", ""units"": [512, 256, 128]}",512-256-128,0.3,1e-05,0.0005,512,False,58,46,88.77423290000297,0.8571428571428571,0.8058674901740596,0.8122524052065648,0.8090473506200676,0.9368350715430496,,Focused Search,Nadam,relu,512-256-128|Nadam|lr=0.0005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""optimizer"": ""RMSprop"", ""units"": [256, 128, 64]}",256-128-64,0.3,1e-05,0.0005,512,False,123,111,115.7332473997958,0.858777016341592,0.8260288218689645,0.7866440294284097,0.8058554967751287,0.9368307148446896,,Focused Search,RMSprop,relu,256-128-64|RMSprop|lr=0.0005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.2, ""l2"": 0.0001, ""learning_rate"": 0.00025, ""units"": [256, 128, 64]}",256-128-64,0.2,0.0001,0.00025,256,False,80,77,116.96771589992568,0.8598313125988403,0.824525246577359,0.7924448217317487,0.808166798932256,0.9368303582254514,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.00025|dropout=0.2|l2=0.0001|batch=256|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.001, ""optimizer"": ""Nadam"", ""units"": [512, 256, 128, 64]}",512-256-128-64,0.3,1e-05,0.001,512,False,49,37,82.96738629997708,0.8558777016341592,0.797338090010977,0.8221561969439728,0.8095569796600725,0.9368253358378466,,Focused Search,Nadam,relu,512-256-128-64|Nadam|lr=0.001|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 512, ""dropout"": 0.2, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.2,1e-05,0.0005,512,True,80,80,86.6221046000719,0.8565102793885082,0.8057118739448509,0.8102716468590832,0.8079853273137697,0.9367856084547098,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.0005|dropout=0.2|l2=1e-05|batch=512|bn=True
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.001, ""optimizer"": ""RMSprop"", ""units"": [512, 512, 256, 128]}",512-512-256-128,0.3,1e-05,0.001,512,False,51,39,124.21548489993438,0.8546125461254612,0.7957727147954983,0.8203169213355971,0.8078584366727045,0.9367772695081896,,Focused Search,RMSprop,relu,512-512-256-128|RMSprop|lr=0.001|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.001, ""optimizer"": ""RMSprop"", ""units"": [512, 256, 128]}",512-256-128,0.3,1e-05,0.001,512,False,66,54,98.9826074000448,0.857880864522931,0.8100709219858157,0.80800792303339,0.8090381073806489,0.93675646077564,,Focused Search,RMSprop,relu,512-256-128|RMSprop|lr=0.001|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.001, ""optimizer"": ""RMSprop"", ""units"": [512, 256, 128, 64]}",512-256-128-64,0.3,1e-05,0.001,512,False,63,51,95.50962999998592,0.8580917237743806,0.8017098731384446,0.8225806451612904,0.8120111731843576,0.9367522288940132,,Focused Search,RMSprop,relu,512-256-128-64|RMSprop|lr=0.001|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""l2"": 0.0, ""learning_rate"": 0.001, ""units"": [128, 64, 32]}",128-64-32,0.2,0.0,0.001,128,False,73,65,118.53099850006402,0.8585134422772799,0.8139501575479805,0.8040464063384267,0.8089679715302491,0.9367184035592692,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.001|dropout=0.2|l2=0.0|batch=128|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 256, ""dropout"": 0.4, ""l2"": 0.0, ""learning_rate"": 0.001, ""units"": [256, 128, 64]}",256-128-64,0.4,0.0,0.001,256,True,80,79,132.30382209992968,0.8582498682129679,0.8066956156324415,0.8147990945104697,0.8107271063560216,0.9367141062974488,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.001|dropout=0.4|l2=0.0|batch=256|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.2, ""l2"": 0.0, ""learning_rate"": 0.00025, ""units"": [256, 128, 64]}",256-128-64,0.2,0.0,0.00025,256,False,80,79,93.72407589992508,0.8596731681602531,0.8249262536873156,0.791312959818902,0.8077700751010977,0.9367130304960802,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.00025|dropout=0.2|l2=0.0|batch=256|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.01, ""optimizer"": ""SGD"", ""units"": [512, 512, 256, 128]}",512-512-256-128,0.3,1e-05,0.01,512,False,150,140,348.0962304000277,0.860305745914602,0.8138675760159136,0.810413129598189,0.8121366794271941,0.9367019039758482,,Focused Search,SGD,relu,512-512-256-128|SGD|lr=0.01|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""optimizer"": ""AdamW"", ""units"": [512, 256, 128]}",512-256-128,0.3,1e-05,0.0005,512,False,48,36,71.75774170015939,0.8583025830258303,0.810374149659864,0.8089983022071308,0.8096856414613424,0.9366821591573592,,Focused Search,AdamW,relu,512-256-128|AdamW|lr=0.0005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""optimizer"": ""Adam"", ""units"": [512, 256, 128]}",512-256-128,0.3,1e-05,0.0005,512,False,48,36,70.64726130012423,0.8583025830258303,0.810374149659864,0.8089983022071308,0.8096856414613424,0.9366821591573592,,Focused Search,Adam,relu,512-256-128|Adam|lr=0.0005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""units"": [256, 128, 64]}",256-128-64,0.3,1e-05,0.0005,128,False,80,78,168.85472659999505,0.8588297311544544,0.8206251825883728,0.7948500282965478,0.8075319821762253,0.936668459034958,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.0005|dropout=0.3|l2=1e-05|batch=128|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.4, ""l2"": 0.0, ""learning_rate"": 0.0005, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.4,0.0,0.0005,128,False,71,63,174.91251459997147,0.8597258829731155,0.8046453753629199,0.8234295415959253,0.8139290958674219,0.9366677814584052,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.0005|dropout=0.4|l2=0.0|batch=128|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 256, ""dropout"": 0.2, ""l2"": 0.0005, ""learning_rate"": 0.0005, ""units"": [256, 128, 64]}",256-128-64,0.2,0.0005,0.0005,256,True,52,44,83.5532261999324,0.8573010015814444,0.8050930460333007,0.8140916808149405,0.8095673584241998,0.9366590383434152,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.0005|dropout=0.2|l2=0.0005|batch=256|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.2, ""l2"": 0.0001, ""learning_rate"": 0.001, ""units"": [256, 128, 64]}",256-128-64,0.2,0.0001,0.001,512,False,58,50,46.16255420004018,0.857880864522931,0.8166280417149478,0.7976796830786644,0.8070426567420556,0.9366566311635572,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.001|dropout=0.2|l2=0.0001|batch=512|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 0.0001, ""learning_rate"": 0.001, ""units"": [128, 64, 32]}",128-64-32,0.3,0.0001,0.001,512,True,80,79,70.70570930000395,0.8580917237743806,0.8101786220584066,0.8085738539898133,0.8093754425718737,0.9366475552039448,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.001|dropout=0.3|l2=0.0001|batch=512|bn=True
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.001, ""optimizer"": ""Adam"", ""units"": [384, 192, 96]}",384-192-96,0.3,1e-05,0.001,512,False,45,33,54.18377610016614,0.8581971534001054,0.8092681548460017,0.810413129598189,0.8098402375229747,0.93654412968121,,Focused Search,Adam,relu,384-192-96|Adam|lr=0.001|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.001, ""optimizer"": ""AdamW"", ""units"": [384, 192, 96]}",384-192-96,0.3,1e-05,0.001,512,False,45,33,55.5565158999525,0.8581971534001054,0.8092681548460017,0.810413129598189,0.8098402375229747,0.93654412968121,,Focused Search,AdamW,relu,384-192-96|AdamW|lr=0.001|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""optimizer"": ""AdamW"", ""units"": [384, 192, 96]}",384-192-96,0.3,1e-05,0.0005,512,False,91,79,108.21536260005088,0.8606747496046389,0.8280207561156412,0.7901810979060555,0.8086585100991819,0.9365436125833144,,Focused Search,AdamW,relu,384-192-96|AdamW|lr=0.0005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""optimizer"": ""Adam"", ""units"": [384, 192, 96]}",384-192-96,0.3,1e-05,0.0005,512,False,91,79,107.32989099994302,0.8606747496046389,0.8280207561156412,0.7901810979060555,0.8086585100991819,0.9365436125833144,,Focused Search,Adam,relu,384-192-96|Adam|lr=0.0005|dropout=0.3|l2=1e-05|batch=512|bn=False
