threshold,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp
0.3,0.8216130732735899,0.7092706203135651,0.883276740237691,0.7867674858223063,0.9276296056542503,9343,2559,825,6243
0.301,0.8218239325250395,0.7097361237488626,0.8828522920203735,0.7868852459016393,0.9276296056542503,9350,2552,828,6240
0.302,0.8220875065893516,0.7102356825685985,0.8825693265421618,0.787079679515488,0.9276296056542503,9357,2545,830,6238
0.303,0.8221929362150764,0.710685368913217,0.8817204301075269,0.7870177432594557,0.9276296056542503,9365,2537,836,6232
0.304,0.8225092250922509,0.7114615472517427,0.880871533672892,0.7871546874012264,0.9276296056542503,9377,2525,842,6226
0.305,0.8226146547179758,0.7118178698089463,0.8803056027164686,0.7871465620848883,0.9276296056542503,9383,2519,846,6222
0.306,0.8230363732208751,0.7128111021906182,0.8793152235427278,0.787356685880788,0.9276296056542503,9398,2504,853,6215
0.307,0.8232472324723247,0.7134321498333908,0.8784663271080928,0.7873945849977807,0.9276296056542503,9408,2494,859,6209
0.308,0.8232999472851872,0.7138581952117864,0.877475947934352,0.7872556486417872,0.9276296056542503,9416,2486,866,6202
0.309,0.8236689509752241,0.7145821325648415,0.8770514997170346,0.7875246141142095,0.9276296056542503,9426,2476,869,6199
0.31,0.8237743806009489,0.7148955809391947,0.876627051499717,0.7875436924054655,0.9276296056542503,9431,2471,872,6196
0.311,0.8240906694781234,0.7154903546263139,0.8763440860215054,0.7877901430842608,0.9276296056542503,9439,2463,874,6194
0.312,0.8245651027938851,0.7163350300786673,0.8760611205432938,0.7881873727087576,0.9276296056542503,9450,2452,876,6192
0.313,0.8248286768581972,0.7170008112179859,0.8753537068477646,0.7883034974835956,0.9276296056542503,9460,2442,881,6187
0.314,0.8250395361096469,0.7175856065002902,0.8746462931522354,0.7883695721481859,0.9276296056542503,9469,2433,886,6182
0.315,0.8248286768581972,0.7176566314076485,0.8735144312393888,0.7879522685214728,0.9276296056542503,9473,2429,894,6174
0.316,0.8250395361096469,0.7180411771548214,0.873372948500283,0.7881263964251516,0.9276296056542503,9478,2424,895,6173
0.317,0.8250395361096469,0.7182442659215276,0.8728070175438597,0.7880181388516319,0.9276296056542503,9482,2420,899,6169
0.318,0.8253558249868213,0.719001516388662,0.8720996038483305,0.7881848986637683,0.9276296056542503,9493,2409,904,6164
0.319,0.8257775434897207,0.7197243956557281,0.8719581211092247,0.7885611925020792,0.9276296056542503,9502,2400,905,6163
0.32,0.8264101212440695,0.7208377208377208,0.871675155631013,0.7891130323406981,0.9276296056542503,9516,2386,907,6161
0.321,0.8264101212440695,0.72094112138593,0.8713921901528013,0.7890589968611876,0.9276296056542503,9518,2384,909,6159
0.322,0.8265682656826568,0.7215575885526625,0.8704018109790606,0.7890214184942926,0.9276296056542503,9528,2374,916,6152
0.323,0.8269372693726937,0.7222026535164964,0.8702603282399547,0.789348732755855,0.9276296056542503,9536,2366,917,6151
0.324,0.8271481286241433,0.7226989538027506,0.8698358800226372,0.789470304975923,0.9276296056542503,9543,2359,920,6148
0.325,0.8275171323141803,0.7233466698046599,0.8696943972835314,0.7897982782988565,0.9276296056542503,9551,2351,921,6147
0.326,0.8277807063784923,0.7238779597125692,0.8694114318053198,0.7899980716076365,0.9276296056542503,9558,2344,923,6145
0.327,0.8280969952556668,0.7244958131855171,0.869128466327108,0.7902489226217276,0.9276296056542503,9566,2336,925,6143
0.328,0.8285187137585661,0.7251800259709598,0.869128466327108,0.7906557693545273,0.9276296056542503,9574,2328,925,6143
0.329,0.8289404322614655,0.7259189221132254,0.8689869835880023,0.7910361259578852,0.9276296056542503,9583,2319,926,6142
0.33,0.8293094359515024,0.7265199905370239,0.8689869835880023,0.7913928617446205,0.9276296056542503,9590,2312,926,6142
0.331,0.8295730100158144,0.7271112163922776,0.8685625353706847,0.7915672748372123,0.9276296056542503,9598,2304,929,6139
0.332,0.8298892988929889,0.727736274161034,0.8682795698924731,0.7918198825882201,0.9276296056542503,9606,2296,931,6137
0.333,0.8298892988929889,0.7279525222551929,0.8677136389360498,0.7917123862389466,0.9276296056542503,9610,2292,935,6133
0.334,0.8298365840801265,0.7280826799714897,0.8671477079796265,0.7915536613715614,0.9276296056542503,9613,2289,939,6129
0.335,0.8304164470216131,0.7291989048922747,0.866723259762309,0.7920356842717693,0.9276296056542503,9627,2275,942,6126
0.336,0.8305218766473379,0.7294818344252532,0.8664402942840973,0.7920843303369334,0.9276296056542503,9631,2271,944,6124
0.337,0.8309435951502372,0.7301776558960296,0.8664402942840973,0.7924943384018117,0.9276296056542503,9639,2263,944,6124
0.338,0.8310490247759621,0.7304617587400072,0.8661573288058857,0.792543206680044,0.9276296056542503,9643,2259,946,6122
0.339,0.8310490247759621,0.7306819538994387,0.8655913978494624,0.7924357230749304,0.9276296056542503,9647,2255,950,6118
0.34,0.8312071692145493,0.7309990439770554,0.8654499151103565,0.7925628401140192,0.9276296056542503,9651,2251,951,6117
0.341,0.8311017395888245,0.7311557788944724,0.8646010186757216,0.7922987164527421,0.9276296056542503,9655,2247,957,6111
0.342,0.8315234580917238,0.7319118351701006,0.8644595359366157,0.7926829268292683,0.9276296056542503,9664,2238,958,6110
0.343,0.8318397469688983,0.7324940047961631,0.8643180531975099,0.7929646936656283,0.9276296056542503,9671,2231,959,6109
0.344,0.8318397469688983,0.7326613870890328,0.8638936049801924,0.792884041033632,0.9276296056542503,9674,2228,962,6106
0.345,0.831681602530311,0.7327327327327328,0.8630447085455575,0.7925680504125252,0.9276296056542503,9677,2225,968,6100
0.346,0.8319978914074855,0.733317301911747,0.8629032258064516,0.7928501787455313,0.9276296056542503,9684,2218,969,6099
0.347,0.8319451765946231,0.7336223506743738,0.8619128466327108,0.7926099401509238,0.9276296056542503,9690,2212,976,6092
0.348,0.8321033210332104,0.7340002410509823,0.8616298811544991,0.7927107061503417,0.9276296056542503,9695,2207,978,6090
